word,ipa,source,original_ipa
memorandum,ˌmɛmɜːrˈændəm,,
mercury,ˈmɜːrːkjɜːri,,
mercury,ˈmɜːrːkjɜːri,,
merit,ˈmɛrət,,
metabolism,mˈəˈtæbəˌlɪzəm,,
methodology,ˌmɛθəˈdɑːlədʒi,,
metric,ˈmɛtrɪk,,
migrant,ˈmaɪgrənt,,
migrant,ˈmaɪgrənt,,
milestone,ˈmaɪlˌstoʊn,,
milestone,ˈmaɪlˌstoʊn,,
militant,ˈmɪlətənt,,
military,"ˈmɪləˌtɛri, ˈmɪlɪˌtɛri",,
militia,"mˈəˈlɪʃə, mɪˈlɪʃə",,
ministry,"ˈmɪnəstri, ˈmɪnɪstri",,
ministry,"ˈmɪnəstri, ˈmɪnɪstri",,
mister,ˈmɪstɜːr,,
mode,ˈmoʊd,,
mode,ˈmoʊd,,
module,ˈmɑːdʒuːl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
momentum,mˈoʊˈmɛntəm,,
momentum,mˈoʊˈmɛntəm,,
monopolist,mˈəˈnɑːpələst,,
morale,mˈɜːrˈæl,,
morphology,mˈɔrˈfɑːlədʒi,,
mortality,mˈɔrˈtæləti,,
mortality,mˈɔrˈtæləti,,
mercury,ˈmɜːrːkjɜːri,,
mercury,ˈmɜːrːkjɜːri,,
merit,ˈmɛrət,,
metabolism,mˈəˈtæbəˌlɪzəm,,
methodology,ˌmɛθəˈdɑːlədʒi,,
metric,ˈmɛtrɪk,,
migrant,ˈmaɪgrənt,,
migrant,ˈmaɪgrənt,,
milestone,ˈmaɪlˌstoʊn,,
milestone,ˈmaɪlˌstoʊn,,
militant,ˈmɪlətənt,,
military,"ˈmɪləˌtɛri, ˈmɪlɪˌtɛri",,
militia,"mˈəˈlɪʃə, mɪˈlɪʃə",,
ministry,"ˈmɪnəstri, ˈmɪnɪstri",,
ministry,"ˈmɪnəstri, ˈmɪnɪstri",,
mister,ˈmɪstɜːr,,
mode,ˈmoʊd,,
mode,ˈmoʊd,,
module,ˈmɑːdʒuːl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
momentum,mˈoʊˈmɛntəm,,
momentum,mˈoʊˈmɛntəm,,
monopolist,mˈəˈnɑːpələst,,
morale,mˈɜːrˈæl,,
morphology,mˈɔrˈfɑːlədʒi,,
mortality,mˈɔrˈtæləti,,
mortality,mˈɔrˈtæləti,,
motif,mˈoʊˈtiːf,,
multiplier,ˈmʌltəˌplaɪɜːr,,
mutation,mjˈuːˈteɪʃən,,
narrative,"ˈnærətɪv, ˈnɛrətɪv",,
narrative,"ˈnærətɪv, ˈnɛrətɪv",,
nationalism,ˈnæʃənəˌlɪzəm,,
native,ˈneɪtɪv,,
negligence,"ˈnɛglədʒəns, ˈnɛglɪdʒəns",,
negotiator,"nˈəˈgoʊʃiːˌeɪtɜːr, nɪˈgoʊʃiːˌeɪtɜːr",,
nest,ˈnɛst,,
neuron,ˈnʊrɑːn,,
newsletter,ˈnuːzˌlɛtɜːr,,
newsstand,ˈnuːzˌstænd,,
niche,"ˈnɪʃ, ˈnɪtʃ",,
niche,"ˈnɪʃ, ˈnɪtʃ",,
nitrogen,ˈnaɪtrədʒən,,
node,ˈnoʊd,,
norm,ˈnɔrm,,
notation,nˈoʊˈteɪʃən,,
novice,ˈnɑːvəs,,
occupancy,ˈɑːkjəpənsi,,
occurrence,ˈəˈkɜːrːəns,,
odds,ˈɑːdz,,
odds,ˈɑːdz,,
offensive,ˈəˈfɛnsɪv,,
offset,"ˈɔfˈsɛt, ˈɔfˌsɛt",,
offspring,ˈɔfˌsprɪŋ,,
onset,"ˈɑːnˌsɛt, ˈɔnˌsɛt",,
operative,ˈɑːpɜːrətɪv,,
optimization,ˈɑːptɪmɪˈzeɪʃən,,
ordinate,,,
orientation,ˌɔriːɛnˈteɪʃən,,
orientation,ˌɔriːɛnˈteɪʃən,,
oscillation,ˌɑːsəˈleɪʃən,,
outflow,ˈaʊtˌfloʊ,,
outlay,ˈaʊtˌleɪ,,
oval,ˈoʊvəl,,
overhaul,ˈoʊvɜːrˌhɔl,,
oversight,ˈoʊvɜːrˌsaɪt,,
oversight,ˈoʊvɜːrˌsaɪt,,
overview,ˈoʊvɜːrvˌjuː,,
ownership,ˈoʊnɜːrˌʃɪp,,
pact,ˈpækt,,
pant,ˈpænt,,
par,ˈpɑːr,,
par,ˈpɑːr,,
paradigm,ˈpɛrəˌdaɪm,,
parameter,pˈɜːrˈæmətɜːr,,
paramilitary,ˌpɛrəˈmɪləˌtɛri,,
parenthesis,pˈɜːrˈɛnθəsɪs,,
parity,ˈpɛrəti,,
partition,pˈɑːrˈtɪʃən,,
partition,pˈɑːrˈtɪʃən,,
past,ˈpæst,,
patent,ˈpætənt,,
pathway,ˈpæθˌweɪ,,
pathway,ˈpæθˌweɪ,,
payable,ˈpeɪəbəl,,
payback,ˈpeɪˌbæk,,
payback,ˈpeɪˌbæk,,
paycheck,ˈpeɪˌtʃɛk,,
payoff,ˈpeɪˌɔf,,
payoff,ˈpeɪˌɔf,,
payout,ˈpeɪˌaʊt,,
payroll,ˈpeɪˌroʊl,,
payroll,ˈpeɪˌroʊl,,
peacekeeping,ˈpiːˌskiːpɪŋ,,
peasant,ˈpɛzənt,,
pensioner,ˈpɛnʃənɜːr,,
peso,ˈpeɪsoʊ,,
pest,ˈpɛst,,
pest,ˈpɛst,,
pesticide,ˈpɛstəˌsaɪd,,
petition,pˈəˈtɪʃən,,
pharmaceutical,ˌfɑːrməˈsuːtɪkəl,,
phosphate,ˈfɑːsfeɪt,,
photocopier,ˈfoʊtoʊˌkɑːpiːɜːr,,
pioneer,ˌpaɪəˈnɪr,,
pipeline,ˈpaɪˌplaɪn,,
placement,ˈpleɪsmənt,,
plaintiff,"ˈpleɪntəf, ˈpleɪnəf",,
planner,ˈplænɜːr,,
plantation,ˌplænˈteɪʃən,,
pledge,ˈplɛdʒ,,
plunge,ˈplʌndʒ,,
policyholder,ˈpɑːləsiːˌhoʊldɜːr,,
policymaker,ˈpɑːləsiːˌmeɪkɜːr,,
poll,ˈpoʊl,,
poll,ˈpoʊl,,
populist,ˈpɑːpjələst,,
portfolio,pˈɔrtˈfoʊliːˌoʊ,,
portfolio,pˈɔrtˈfoʊliːˌoʊ,,
portfolio,pˈɔrtˈfoʊliːˌoʊ,,
portrayal,pˈɔrˈtreɪəl,,
postgraduate,,,
potassium,pˈəˈtæsiːəm,,
practitioner,prˈækˈtɪʃənɜːr,,
precedent,ˈprɛsɪdənt,,
precipitation,prˈɪˌsɪpɪˈteɪʃən,,
precision,prˈiːˈsɪʒən,,
predator,ˈprɛdətɜːr,,
predecessor,ˈprɛdəˌsɛsɜːr,,
pregnancy,ˈprɛgnənsi,,
premier,"prˈɛˈmɪr, priːˈmɪr",,
premise,ˈprɛmɪs,,
premise,ˈprɛmɪs,,
premium,ˈpriːmiːəm,,
premium,ˈpriːmiːəm,,
prepayment,prˈiːˈpeɪmənt,,
prevalence,ˈprɛvələns,,
preview,ˈpriːvˌjuː,,
prey,ˈpreɪ,,
primer,ˈpraɪmɜːr,,
privatization,ˈpraɪvətəˈzeɪʃən,,
processor,ˈprɑːˌsɛsɜːr,,
procurement,prˈoʊˈkjʊrmənt,,
prod,ˈprɑːd,,
productivity,"ˌproʊdəkˈtɪvəti, ˌproʊdəkˈtɪvɪti",,
proficiency,prˈəˈfɪʃənsi,,
profitability,ˌprɑːfɪtəˈbɪlɪti,,
progression,prˈəˈgrɛʃən,,
projector,prˈɑːˈdʒɛktɜːr,,
proliferation,ˌproʊlɪfɜːrˈeɪʃən,,
prop,ˈprɑːp,,
prop,ˈprɑːp,,
proposition,ˌprɑːpəˈzɪʃən,,
proposition,ˌprɑːpəˈzɪʃən,,
proprietorship,prˈəˈpraɪətɜːrˌʃɪp,,
prosecution,ˌprɑːsəˈkjuːʃən,,
prosecution,ˌprɑːsəˈkjuːʃən,,
prosecutor,ˈprɑːsɪˌkjuːtɜːr,,
prospectus,prˈəˈspɛktəs,,
protein,ˈproʊˌtiːn,,
protester,ˈproʊˌtɛstɜːr,,
protocol,"ˈproʊtəˌkɑːl, ˈproʊtəˌkɔl",,
protocol,"ˈproʊtəˌkɑːl, ˈproʊtəˌkɔl",,
proton,ˈproʊˌtɑːn,,
prototype,ˈproʊtoʊˌtaɪp,,
provider,prˈəˈvaɪdɜːr,,
proxy,ˈprɑːksi,,
purchaser,ˈpɜːrːtʃəsɜːr,,
quantum,ˈkwɑːntəm,,
quota,ˈkwoʊtə,,
radius,ˈreɪdiːəs,,
raid,ˈreɪd,,
ratio,ˈreɪʃiːˌoʊ,,
rationale,ˌræʃəˈnæl,,
rationality,ˌræʃəˈnælɪti,,
reactor,rˈiːˈæktɜːr,,
realism,ˈriːəlɪzm,,
realm,ˈrɛlm,,
realm,ˈrɛlm,,
realtor,"ˈriːəltɜːr, ˈriːltɜːr",,
rebate,ˈriːˌbeɪt,,
rebound,rˈiːˈbaʊnd,,
rebound,rˈiːˈbaʊnd,,
receivable,rˈɪˈsiːvəbəl,,
receiver,"rˈəˈsiːvɜːr, rɪˈsiːvɜːr, riːˈsiːvɜːr",,
receiver,"rˈəˈsiːvɜːr, rɪˈsiːvɜːr, riːˈsiːvɜːr",,
receiver,"rˈəˈsiːvɜːr, rɪˈsiːvɜːr, riːˈsiːvɜːr",,
receptor,rˈiːˈsɛptɜːr,,
recipient,"rˈəˈsɪpiːənt, rɪˈsɪpiːənt",,
reconciliation,ˌrɛkənˌsɪliːˈeɪʃən,,
reconstruction,ˌriːkənˈstrʌkʃən,,
recruiter,rˈɪˈkruːtɜːr,,
recruitment,"rˈəˈkruːtmənt, rɪˈkruːtmənt, riːˈkruːtmənt",,
redemption,"rˈɪˈdɛmpʃən, rɪˈdɛmʃən",,
redemption,"rˈɪˈdɛmpʃən, rɪˈdɛmʃən",,
redesign,ˌriːdɪˈzaɪn,,
redundancy,rˈɪˈdʌndənsi,,
redundancy,rˈɪˈdʌndənsi,,
referendum,ˌrɛfɜːrˈɛndəm,,
referral,rˈɪˈfɜːrːəl,,
reformer,rˈɪˈfɔrmɜːr,,
reformist,rˈɪˈfɔrmɪst,,
refreshment,rˈəˈfrɛʃmənt,,
refreshment,rˈəˈfrɛʃmənt,,
regression,rˈəˈgrɛʃən,,
regulator,ˈrɛgjəˌleɪtɜːr,,
rehabilitation,"ˌriːhəˌbɪləˈteɪʃən, ˌriːəˌbɪləˈteɪʃən",,
rein,ˈreɪn,,
rein,ˈreɪn,,
reinvestment,"ˌriːɪnˈvɛstmənt, ˌriːɪnˈvɛsmənt",,
relevance,ˈrɛləvəns,,
reliability,rˈiːˌlaɪəˈbɪləti,,
reliance,"rˈɪˈlaɪəns, riːˈlaɪəns",,
reluctance,"rˈɪˈlʌktəns, riːˈlʌktəns",,
removal,rˈɪˈmuːvəl,,
renewal,rˈɪˈnuːəl,,
renovation,ˌrɛnəˈveɪʃən,,
reorganization,ˌriːɔrgənəˈzeɪʃən,,
repayment,rˈiːˈpeɪmənt,,
replication,ˌrɛplɪˈkeɪʃən,,
representation,ˌrɛprəzɛnˈteɪʃən,,
representation,ˌrɛprəzɛnˈteɪʃən,,
reproduction,ˌriːprəˈdʌkʃən,,
reproduction,ˌriːprəˈdʌkʃən,,
repurchase,rˈiːˈpɜːrːtʃəs,,
resale,ˈriːˌseɪl,,
reservoir,"ˈrɛzəvˌwɑːr, ˈrɛzɜːrvˌwɑːr",,
reservoir,"ˈrɛzəvˌwɑːr, ˈrɛzɜːrvˌwɑːr",,
residue,ˈrɛzəˌduː,,
respondent,rˈɪˈspɑːndənt,,
restraint,"rˈɪˈstreɪnt, riːˈstreɪnt",,
resume,"rˈɪˈzuːm, riːˈzuːm, ˈrɛzəˌmeɪ",,
résumé,,,
retention,rˈiːˈtɛnʃən,,
revaluation,rˈiːˈvæljuːˈeɪʃən,,
reversal,"rˈɪˈvɜːrːsəl, riːˈvɜːrːsəl",,
reviewer,rˈiːvˈjuːɜːr,,
rhetoric,ˈrɛtɜːrɪk,,
rig,ˈrɪg,,
rig,ˈrɪg,,
riot,ˈraɪət,,
rotation,rˈoʊˈteɪʃən,,
sack,ˈsæk,,
sack,ˈsæk,,
sacrifice,ˈsækrəˌfaɪs,,
salespeople,ˈseɪlzˌpiːpəl,,
salvage,"ˈsælvədʒ, ˈsælvɪdʒ",,
sanction,ˈsæŋkʃən,,
sanction,ˈsæŋkʃən,,
saver,ˈseɪvɜːr,,
scenario,sˈɪˈnɛriːoʊ,,
scorecard,ˈskɔrˌkɑːrd,,
scrap,ˈskræp,,
scripture,ˈskrɪptʃɜːr,,
scroll,ˈskroʊl,,
scroll,ˈskroʊl,,
scrutiny,ˈskruːtəni,,
sediment,ˈsɛdəmənt,,
seeker,ˈsiːkɜːr,,
segmentation,ˌsɛgmənˈteɪʃən,,
sender,ˈsɛndɜːr,,
sensitivity,ˌsɛnsɪˈtɪvɪti,,
sensor,ˈsɛnsɜːr,,
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",,
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",,
separatist,ˈsɛpɜːrətɪst,,
serial,ˈsɪˌriːəl,,
setup,ˈsɛˌtəp,,
sexuality,ˌsɛkʃuːˈæləti,,
shareholder,ˈʃɛrˌhoʊldɜːr,,
shipment,ˈʃɪpmənt,,
shortfall,ˈʃɔrtˌfɔl,,
showroom,"ˈʃoʊˌrʊm, ˈʃoʊˌruːm",,
shuttle,ˈʃʌtəl,,
simplicity,"sˈɪmˈplɪsəti, sɪmˈplɪsɪti",,
simulation,ˌsɪmjəˈleɪʃən,,
sin,ˈsɪn,,
sender,ˈsɛndɜːr,,
sensitivity,ˌsɛnsɪˈtɪvɪti,,
sensor,ˈsɛnsɜːr,,
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",,
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",,
separatist,ˈsɛpɜːrətɪst,,
serial,ˈsɪˌriːəl,,
setup,ˈsɛˌtəp,,
sexuality,ˌsɛkʃuːˈæləti,,
shareholder,ˈʃɛrˌhoʊldɜːr,,
shipment,ˈʃɪpmənt,,
shortfall,ˈʃɔrtˌfɔl,,
showroom,"ˈʃoʊˌrʊm, ˈʃoʊˌruːm",,
shuttle,ˈʃʌtəl,,
simplicity,"sˈɪmˈplɪsəti, sɪmˈplɪsɪti",,
simulation,ˌsɪmjəˈleɪʃən,,
sin,ˈsɪn,,
skeptic,ˈskɛptɪk,,
sketch,ˈskɛtʃ,,
slab,ˈslæb,,
slack,ˈslæk,,
slack,ˈslæk,,
slowdown,ˈsloʊˌdaʊn,,
slump,ˈslʌmp,,
snap,ˈsnæp,,
snap,ˈsnæp,,
socialist,ˈsoʊʃəlɪst,,
sodium,ˈsoʊdiːəm,,
solid,ˈsɑːləd,,
solute,,,
sovereign,ˈsɑːvrən,,
sovereignty,ˈsɑːvrənti,,
span,ˈspæn,,
specialization,ˌspɛʃələˈzeɪʃən,,
specification,ˌspɛsɪfɪˈkeɪʃən,,
specimen,ˈspɛsəmən,,
spectrum,ˈspɛktrəm,,
spectrum,ˈspɛktrəm,,
speculation,ˌspɛkjəˈleɪʃən,,
speculation,ˌspɛkjəˈleɪʃən,,
speculator,ˈspɛkjəˌleɪtɜːr,,
sperm,ˈspɜːrːm,,
spill,ˈspɪl,,
splice,ˈsplaɪs,,
spokesperson,ˈspoʊkspɜːrsən,,
sponsorship,ˈspɑːnsɜːrˌʃɪp,,
spouse,ˈspaʊs,,
squeeze,ˈskwiːz,,
stakeholder,ˈsteɪkˌhoʊldɜːr,,
stance,ˈstæns,,
stationery,ˈsteɪʃəˌnɛri,,
statistic,stˈəˈtɪstɪk,,
statute,ˈstætʃuːt,,
stem,ˈstɛm,,
stem,ˈstɛm,,
sterling,ˈstɜːrːlɪŋ,,
stimulus,ˈstɪmjələs,,
stockholder,ˈstɑːkˌhoʊldɜːr,,
stockmarket,ˈstɑːkˌmɑːrkɪt,,
submission,sˈəbˈmɪʃən,,
submission,sˈəbˈmɪʃən,,
subordinate,"sˈəˈbɔrdəˌneɪt, səˈbɔrdənət",,
subscriber,sˈəbˈskraɪbɜːr,,
subscription,sˈəbˈskrɪpʃən,,
subsection,ˈsʌbsɛkʃən,,
subset,ˈsʌbˌsɛt,,
subsidiary,sˈəbˈsɪdiːˌɛri,,
subsidy,ˈsʌbsɪdi,,
substitution,ˌsəbstɪˈtuːʃən,,
substrate,ˈsʌbˌstreɪt,,
succession,sˈəkˈsɛʃən,,
succession,sˈəkˈsɛʃən,,
successor,sˈəkˈsɛsɜːr,,
suite,ˈswiːt,,
suite,ˈswiːt,,
superior,sˈuːˈpɪriːɜːr,,
surrender,sˈɜːrˈɛndɜːr,,
sustainability,sˈəˌsteɪnəˈbɪlɪti,,
swear,ˈswɛr,,
syllabus,ˈsɪləbəs,,
syndicate,"ˈsɪndɪkət, ˈsɪndəˌkeɪt",,
synergy,ˈsɪnɜːrdʒi,,
syntax,ˈsɪnˌtæks,,
synthesis,ˈsɪnθəsəs,,
tactic,ˈtæktɪk,,
tailor,ˈteɪlɜːr,,
takeover,ˈteɪˌkoʊvɜːr,,
taker,ˈteɪkɜːr,,
tangible,ˈtændʒəbəl,,
tariff,ˈtɛrəf,,
taxation,tˈækˈseɪʃən,,
taxpayer,ˈtækˌspeɪɜːr,,
tech,ˈtɛk,,
technician,tˈɛkˈnɪʃən,,
telecom,ˈtɛləkɑːm,,
telecommunication,ˌtɛləkəˌmjuːnɪˈkeɪʃən,,
template,"ˈtɛmplət, ˈtɛmpleɪt",,
tenant,ˈtɛnənt,,
tenure,ˈtɛnjɜːr,,
tenure,ˈtɛnjɜːr,,
termination,tˈɜːrməˈneɪʃən,,
terminology,ˌtɜːrːmɪˈnɑːlədʒi,,
textile,ˈtɛkˌstaɪl,,
theorem,ˈθɪrəm,,
threshold,ˈθrɛˌʃoʊld,,
threshold,ˈθrɛˌʃoʊld,,
tier,ˈtiːr,,
timber,ˈtɪmbɜːr,,
tolerance,ˈtɑːlɜːrəns,,
tort,ˈtɔrt,,
torture,ˈtɔrtʃɜːr,,
tract,ˈtrækt,,
tract,ˈtrækt,,
trademark,ˈtreɪdˌmɑːrk,,
trajectory,trˈəˈdʒɛktɜːri,,
tranche,ˈtræntʃ,,
transaction,trˈænˈzækʃən,,
transcription,ˌtrænˈskrɪpʃən,,
transcription,ˌtrænˈskrɪpʃən,,
transit,ˈtrænzɪt,,
transparency,trˈænˈspɛrənsi,,
transplant,trˈænˈsplænt,,
trauma,ˈtrɔmə,,
treasury,ˈtrɛʒɜːri,,
tribunal,trˈəˈbjuːnəl,,
triple,ˈtrɪpəl,,
trustee,ˌtrəˈstiː,,
tumble,ˈtʌmbəl,,
tuple,,,
turmoil,ˈtɜːrːˌmɔɪl,,
turnover,ˈtɜːrːˌnoʊvɜːr,,
turnover,ˈtɜːrːˌnoʊvɜːr,,
underground,ˈʌndɜːrˌgraʊnd,,
underwriter,ˈʌndɜːrˌraɪtɜːr,,
unity,"ˈjuːnəti, ˈjuːnɪti",,
unknown,ˈənˈnoʊn,,
uranium,jˈɜːrˈeɪniːəm,,
urine,"ˈjɜːrːən, ˈjʊrən",,
utilization,ˌjuːtələˈzeɪʃən,,
utterance,ˈʌtɜːrəns,,
vacuum,ˈvækjuːm,,
vacuum,ˈvækjuːm,,
validity,vˈəˈlɪdɪti,,
valuation,vˈæljuːˈeɪʃən,,
valve,ˈvælv,,
variability,vˈɛriːəˈbɪlɪti,,
variance,ˈvɛriːəns,,
variance,ˈvɛriːəns,,
variant,ˈvɛriːənt,,
vector,ˈvɛktɜːr,,
vegetation,ˌvɛdʒəˈteɪʃən,,
velocity,vˈəˈlɑːsəti,,
vendor,ˈvɛndɜːr,,
verdict,ˈvɜːrːdɪkt,,
veto,ˈviːˌtoʊ,,
vice,ˈvaɪs,,
violation,vˈaɪəˈleɪʃən,,
void,ˈvɔɪd,,
volatility,ˌvɑːləˈtɪləti,,
volition,vˈoʊˈlɪʃən,,
voucher,ˈvaʊtʃɜːr,,
warehouse,ˈwɛrˌhaʊs,,
warrant,ˈwɔrənt,,
watershed,ˈwɔtɜːrˌʃɛd,,
watershed,ˈwɔtɜːrˌʃɛd,,
wavelength,ˈweɪvˌlɛŋθ,,
when,"ˈwɛn, ˈhwɛn, ˈwɪn, ˈhwɪn",,
where,"ˈwɛr, ˈhwɛr",,
wholesale,ˈhoʊlˌseɪl,,
wholesaler,ˈhoʊlˌseɪlɜːr,,
wireless,ˈwaɪrlɪs,,
woe,ˈwoʊ,,
workforce,ˈwɜːrːkˌfɔrs,,
worksheet,ˈwɜːrːkˌʃiːt,,
worth,ˈwɜːrːθ,,
yeast,ˈjiːst,,
yen,ˈjɛn,,
yuan,jˈuːˈɑːn,,
allegedly,ˈəˈlɛdʒədli,,
anytime,ˈɛniːˌtaɪm,,
arguably,ˈɑːrgjuːəbli,,
beyond,"bˈɪˈɑːnd, ˌbiːˈɔnd, bɪˈɔnd",,
bodily,ˈbɑːdəli,,
cheaply,ˈtʃiːpli,,
close,"ˈkloʊs, ˈkloʊz",,
collectively,kˈəˈlɛktɪvli,,
consistently,kˈənˈsɪstəntli,,
downward,ˈdaʊnwɜːrd,,
duly,ˈduːli,,
economically,"ˌɛkəˈnɑːmɪkli, ˌiːkəˈnɑːmɪkli",,
economically,"ˌɛkəˈnɑːmɪkli, ˌiːkəˈnɑːmɪkli",,
efficiently,ˈɪˈfɪʃəntli,,
enormously,"ˈɪˈnɔrməsli, iːˈnɔrməsli",,
explicitly,ˈɪkˈsplɪsətli,,
faithfully,ˈfeɪθfəli,,
friendly,ˈfrɛndli,,
fundamentally,"ˌfəndəˈmɛntəli, ˌfəndəˈmɛnəli",,
halfway,ˈhæfˈweɪ,,
hence,ˈhɛns,,
historically,"hˈɪˈstɔrɪkəli, hɪˈstɔrɪkli",,
hitherto,ˈhɪˌðɜːrːˈtuː,,
hourly,ˈaʊrli,,
individually,"ˌɪndɪˈvɪdʒuːəli, ˌɪndɪˈvɪdʒəli",,
inevitably,ˌɪˈnɛvətəbli,,
interestingly,ˈɪntəˌrɛstɪŋli,,
internally,ˌɪnˈtɜːrːnəli,,
jointly,ˈdʒɔɪntli,,
materially,mˈəˈtɪriːəli,,
meantime,ˈmiːnˌtaɪm,,
monopoly,mˈəˈnɑːpəli,,
mutually,ˈmjuːtʃuːəli,,
namely,ˈneɪmli,,
notably,ˈnoʊtəbli,,
offshore,ˈɔfˈʃɔr,,
offshore,ˈɔfˈʃɔr,,
onwards,ˈɑːnwɜːrdz,,
outright,ˈaʊˈtraɪt,,
partially,"ˈpɑːrʃəli, ˈpɑːrʃli",,
periodically,"ˌpiːriːˈɑːdɪkəli, ˌpiːriːˈɑːdɪkli",,
plainly,ˈpleɪnli,,
poorly,ˈpuːrli,,
predominantly,ˌprɪˈdɑːmənəntˌliː,,
purely,ˈpjʊrli,,
quarterly,ˈkwɔrtɜːrli,,
quasi,ˈkwɑːsi,,
randomly,ˈrændəmli,,
reportedly,"rˈɪˈpɔrtədli, riːˈpɔrtədli",,
respectively,rˈɪˈspɛktɪvli,,
routinely,rˈuːˈtiːnli,,
seemingly,ˈsiːmɪŋli,,
silly,ˈsɪli,,
sincerely,sˈɪnˈsɪrli,,
solely,ˈsoʊəli,,
statistically,"stˈəˈtɪstɪkəli, stəˈtɪstɪkli",,
subsequently,ˈsʌbsəkwəntli,,
substantially,sˈəbˈstænʃəli,,
swiftly,ˈswɪftli,,
thereby,ˈðɛrˈbaɪ,,
toward,"tˈəˈwɔrd, ˈtɔrd",,
unlikely,ˈənˈlaɪkli,,
upward,ˈʌpwɜːrd,,
what,"ˈwʌt, ˈhwʌt",,
whereby,"wˈɛrˈbaɪ, hwɛrˈbaɪ",,
wherever,"wˈɛˈrɛvɜːr, hwɛˈrɛvɜːr",,
wholesale,ˈhoʊlˌseɪl,,
wholly,ˈhoʊli,,
within,"wˈɪˈðɪn, wɪˈθɪn",,
yearly,ˈjɪrli,,
abuse,"ˈəˈbjuːs, əˈbjuːz",,
abuse,"ˈəˈbjuːs, əˈbjuːz",,
accelerate,ˈækˈsɛlɜːrˌeɪt,,
accommodate,ˈəˈkɑːməˌdeɪt,,
accommodate,ˈəˈkɑːməˌdeɪt,,
accrue,ˈəˈkruː,,
activate,ˈæktəˌveɪt,,
adhere,ˈədˈhɪr,,
administer,ˈədˈmɪnɪstɜːr,,
administer,ˈədˈmɪnɪstɜːr,,
advocate,"ˈædvəkət, ˈædvəˌkeɪt",,
affiliate,"ˈəˈfɪliːˌeɪt, əˈfɪliːət",,
affirm,ˈəˈfɜːrːm,,
align,ˈəˈlaɪn,,
allege,ˈəˈlɛdʒ,,
allocate,ˈæləˌkeɪt,,
amend,ˈəˈmɛnd,,
amortize,ˈæmɜːrˌtaɪz,,
anger,ˈæŋgɜːr,,
annualize,ˈænjuːwəˌlaɪz,,
archive,ˈɑːrˌkaɪv,,
assault,ˈəˈsɔlt,,
auction,"ˈɑːkʃən, ˈɔkʃən",,
audit,ˈɔdɪt,,
automate,ˈɔtəˌmeɪt,,
bail,ˈbeɪl,,
be,"ˈbiː, bi",,
be,"ˈbiː, bi",,
beef,ˈbiːf,,
benchmark,ˈbɛntʃˌmɑːrk,,
bolster,ˈboʊlstɜːr,,
bond,ˈbɑːnd,,
boom,ˈbuːm,,
bound,ˈbaʊnd,,
boycott,ˈbɔɪˌkɑːt,,
brave,ˈbreɪv,,
breach,ˈbriːtʃ,,
bribe,ˈbraɪb,,
buffer,ˈbʌfɜːr,,
bug,ˈbʌg,,
campaign,kˈæmˈpeɪn,,
capitalize,ˈkæpətəˌlaɪz,,
capitalize,ˈkæpətəˌlaɪz,,
cater,ˈkeɪtɜːr,,
caution,"ˈkɑːʃən, ˈkɔʃən",,
censor,ˈsɛnsɜːr,,
centralize,ˈsɛntrəˌlaɪz,,
charter,ˈtʃɑːrtɜːr,,
circulate,ˈsɜːrːkjəˌleɪt,,
cite,ˈsaɪt,,
cite,ˈsaɪt,,
clash,ˈklæʃ,,
cluster,ˈklʌstɜːr,,
combat,"ˈkɑːmbæt, kəmˈbæt",,
command,kˈəˈmænd,,
command,kˈəˈmænd,,
commence,kˈəˈmɛns,,
compel,kˈəmˈpɛl,,
comply,kˈəmˈplaɪ,,
comprise,kˈəmˈpraɪz,,
computerize,kˈəmˈpjuːtɜːrˌaɪz,,
confer,kˈənˈfɜːrː,,
confer,kˈənˈfɜːrː,,
conflict,"ˈkɑːnflɪkt, kənˈflɪkt",,
conform,kˈənˈfɔrm,,
confound,"kˈɑːnˈfaʊnd, ˈkɑːnˌfaʊnd, kənˈfaʊnd",,
conglomerate,kˈənˈglɑːmɜːrət,,
consent,kˈənˈsɛnt,,
conserve,kˈənˈsɜːrːv,,
consolidate,kˈənˈsɑːlɪˌdeɪt,,
consolidate,kˈənˈsɑːlɪˌdeɪt,,
constrain,kˈənˈstreɪn,,
contemplate,ˈkɑːntəmˌpleɪt,,
contend,kˈənˈtɛnd,,
contend,kˈənˈtɛnd,,
contrast,"ˈkɑːntræst, kənˈtræst",,
converge,kˈənˈvɜːrːdʒ,,
converge,kˈənˈvɜːrːdʒ,,
convict,"ˈkɑːnvɪkt, kənˈvɪkt",,
coordinate,"kˈoʊˈɔrdənət, koʊˈɔrdəˌneɪt",,
correlate,"ˈkɔrəˌleɪt, ˈkɔrələt",,
corrupt,kˈɜːrˈʌpt,,
counsel,ˈkaʊnsəl,,
craft,ˈkræft,,
crunch,ˈkrʌntʃ,,
crunch,ˈkrʌntʃ,,
crush,ˈkrʌʃ,,
curb,ˈkɜːrːb,,
