word,ipa,source,original_ipa
migrant,ˈmaɪgrənt,,
milestone,ˈmaɪlstoʊn,,
milestone,ˈmaɪlstoʊn,,
militant,ˈmɪlətənt,,
military,"ˈmɪləˌtɛri, ˈmɪlɪˌtɛri",,
militia,"mˈˈəˈlɪʃə, mɪˈlɪʃə",,
ministry,"ˈmɪnəstri, ˈmɪnɪstri",,
ministry,"ˈmɪnəstri, ˈmɪnɪstri",,
mister,ˈmɪstɜːr,,
mode,ˈmoʊd,,
mode,ˈmoʊd,,
module,ˈmɑːdʒuːl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
momentum,mˈˈoʊˈmɛntəm,,
momentum,mˈˈoʊˈmɛntəm,,
monopolist,mˈˈəˈnɑːpələst,,
morale,mˈˈɜːrˈæl,,
morphology,mˈˈɔrfɑːlədʒi,,
mortality,mˈˈɔrtæləti,,
mortality,mˈˈɔrtæləti,,
mercury,ˈmɜːrːkjɜːri,,
mercury,ˈmɜːrːkjɜːri,,
merit,ˈmɛrət,,
metabolism,mˈˈəˈtæbəˌlɪzəm,,
methodology,ˌmɛθəˈdɑːlədʒi,,
metric,ˈmɛtrɪk,,
migrant,ˈmaɪgrənt,,
migrant,ˈmaɪgrənt,,
milestone,ˈmaɪlstoʊn,,
milestone,ˈmaɪlstoʊn,,
militant,ˈmɪlətənt,,
military,"ˈmɪləˌtɛri, ˈmɪlɪˌtɛri",,
militia,"mˈˈəˈlɪʃə, mɪˈlɪʃə",,
ministry,"ˈmɪnəstri, ˈmɪnɪstri",,
ministry,"ˈmɪnəstri, ˈmɪnɪstri",,
mister,ˈmɪstɜːr,,
mode,ˈmoʊd,,
mode,ˈmoʊd,,
module,ˈmɑːdʒuːl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
mole,ˈmoʊl,,
momentum,mˈˈoʊˈmɛntəm,,
momentum,mˈˈoʊˈmɛntəm,,
monopolist,mˈˈəˈnɑːpələst,,
morale,mˈˈɜːrˈæl,,
morphology,mˈˈɔrfɑːlədʒi,,
mortality,mˈˈɔrtæləti,,
mortality,mˈˈɔrtæləti,,
motif,mˈˈoʊˈtiːf,,
multiplier,ˈmʌltəˌplaɪɜːr,,
mutation,mjˈˈuːˈteɪʃən,,
narrative,"ˈnærətɪv, ˈnɛrətɪv",,
narrative,"ˈnærətɪv, ˈnɛrətɪv",,
nationalism,ˈnæʃənəˌlɪzəm,,
native,ˈneɪtɪv,,
negligence,"ˈnɛglədʒəns, ˈnɛglɪdʒəns",,
negotiator,"nˈˈəˈgoʊʃiːˌeɪtɜːr, nɪˈgoʊʃiːˌeɪtɜːr",,
nest,ˈnɛst,,
neuron,ˈnʊrɑːn,,
newsletter,ˈnuːzlɛtɜːr,,
newsstand,ˈnuːzstænd,,
niche,"ˈnɪʃ, ˈnɪtʃ",,
niche,"ˈnɪʃ, ˈnɪtʃ",,
nitrogen,ˈnaɪtrədʒən,,
node,ˈnoʊd,,
norm,ˈnɔrm,,
notation,nˈˈoʊˈteɪʃən,,
novice,ˈnɑːvəs,,
occupancy,ˈɑːkjəpənsi,,
occurrence,ˈəˈkɜːrːəns,,
odds,ˈɑːdz,,
odds,ˈɑːdz,,
offensive,ˈəˈfɛnsɪv,,
offset,"ˈɔfsɛt, ˈɔfsɛt",,
offspring,ˈɔfsprɪŋ,,
onset,"ˈɑːnsɛt, ˈɔnsɛt",,
operative,ˈɑːpɜːrətɪv,,
optimization,ˈɑːptɪmɪˈzeɪʃən,,
orientation,ˌɔriːɛnteɪʃən,,
orientation,ˌɔriːɛnteɪʃən,,
oscillation,ˌɑːsəˈleɪʃən,,
outflow,ˈaʊtfloʊ,,
outlay,ˈaʊtleɪ,,
oval,ˈoʊvəl,,
overhaul,ˈoʊvɜːrˌhɔl,,
oversight,ˈoʊvɜːrsaɪt,,
oversight,ˈoʊvɜːrsaɪt,,
overview,ˈoʊvɜːrvjuː,,
ownership,ˈoʊnɜːrʃɪp,,
pact,ˈpækt,,
pant,ˈpænt,,
par,ˈpɑːr,,
par,ˈpɑːr,,
paradigm,ˈpɛrəˌdaɪm,,
parameter,pˈˈɜːrˈæmətɜːr,,
paramilitary,ˌpɛrəˈmɪləˌtɛri,,
parenthesis,pˈˈɜːrˈɛnθəsɪs,,
parity,ˈpɛrəti,,
partition,pˈˈɑːrtɪʃən,,
partition,pˈˈɑːrtɪʃən,,
past,ˈpæst,,
patent,ˈpætənt,,
pathway,ˈpæθweɪ,,
pathway,ˈpæθweɪ,,
payable,ˈpeɪəbəl,,
payback,ˈpeɪˌbæk,,
payback,ˈpeɪˌbæk,,
paycheck,ˈpeɪˌtʃɛk,,
payoff,ˈpeɪˌɔf,,
payoff,ˈpeɪˌɔf,,
payout,ˈpeɪˌaʊt,,
payroll,ˈpeɪˌroʊl,,
payroll,ˈpeɪˌroʊl,,
peacekeeping,ˈpiːˌskiːpɪŋ,,
peasant,ˈpɛzənt,,
pensioner,ˈpɛnʃənɜːr,,
peso,ˈpeɪsoʊ,,
pest,ˈpɛst,,
pest,ˈpɛst,,
pesticide,ˈpɛstəˌsaɪd,,
petition,pˈˈəˈtɪʃən,,
pharmaceutical,ˌfɑːrməˈsuːtɪkəl,,
phosphate,ˈfɑːsfeɪt,,
photocopier,ˈfoʊtoʊˌkɑːpiːɜːr,,
pioneer,ˌpaɪəˈnɪr,,
pipeline,ˈpaɪˌplaɪn,,
placement,ˈpleɪsmənt,,
plaintiff,"ˈpleɪntəf, ˈpleɪnəf",,
planner,ˈplænɜːr,,
plantation,ˌplænteɪʃən,,
pledge,ˈplɛdʒ,,
plunge,ˈplʌndʒ,,
policyholder,ˈpɑːləsiːˌhoʊldɜːr,,
policymaker,ˈpɑːləsiːˌmeɪkɜːr,,
poll,ˈpoʊl,,
poll,ˈpoʊl,,
populist,ˈpɑːpjələst,,
portfolio,pˈˈɔrtfoʊliːˌoʊ,,
portfolio,pˈˈɔrtfoʊliːˌoʊ,,
portfolio,pˈˈɔrtfoʊliːˌoʊ,,
portrayal,pˈˈɔrtreɪəl,,
potassium,pˈˈəˈtæsiːəm,,
practitioner,prˈˈæktɪʃənɜːr,,
precedent,ˈprɛsɪdənt,,
precipitation,prˈˈɪˌsɪpɪˈteɪʃən,,
precision,prˈˈiːˈsɪʒən,,
predator,ˈprɛdətɜːr,,
predecessor,ˈprɛdəˌsɛsɜːr,,
pregnancy,ˈprɛgnənsi,,
premier,"prˈˈɛˈmɪr, priːˈmɪr",,
premise,ˈprɛmɪs,,
premise,ˈprɛmɪs,,
premium,ˈpriːmiːəm,,
premium,ˈpriːmiːəm,,
prepayment,prˈˈiːˈpeɪmənt,,
prevalence,ˈprɛvələns,,
preview,ˈpriːvjuː,,
prey,ˈpreɪ,,
primer,ˈpraɪmɜːr,,
privatization,ˈpraɪvətəˈzeɪʃən,,
processor,ˈprɑːˌsɛsɜːr,,
procurement,prˈˈoʊˈkjʊrmənt,,
prod,ˈprɑːd,,
productivity,"ˌproʊdəktɪvəti, ˌproʊdəktɪvɪti",,
proficiency,prˈˈəˈfɪʃənsi,,
profitability,ˌprɑːfɪtəˈbɪlɪti,,
progression,prˈˈəˈgrɛʃən,,
projector,prˈˈɑːˈdʒɛktɜːr,,
proliferation,ˌproʊlɪfɜːrˈeɪʃən,,
prop,ˈprɑːp,,
prop,ˈprɑːp,,
proposition,ˌprɑːpəˈzɪʃən,,
proposition,ˌprɑːpəˈzɪʃən,,
proprietorship,prˈˈəˈpraɪətɜːrʃɪp,,
prosecution,ˌprɑːsəˈkjuːʃən,,
prosecution,ˌprɑːsəˈkjuːʃən,,
prosecutor,ˈprɑːsɪˌkjuːtɜːr,,
prospectus,prˈˈəˈspɛktəs,,
protein,ˈproʊˌtiːn,,
protester,ˈproʊˌtɛstɜːr,,
protocol,"ˈproʊtəˌkɑːl, ˈproʊtəˌkɔl",,
protocol,"ˈproʊtəˌkɑːl, ˈproʊtəˌkɔl",,
proton,ˈproʊˌtɑːn,,
prototype,ˈproʊtoʊˌtaɪp,,
provider,prˈˈəˈvaɪdɜːr,,
proxy,ˈprɑːksi,,
purchaser,ˈpɜːrːtʃəsɜːr,,
quantum,ˈkwɑːntəm,,
quota,ˈkwoʊtə,,
radius,ˈreɪdiːəs,,
raid,ˈreɪd,,
ratio,ˈreɪʃiːˌoʊ,,
rationale,ˌræʃəˈnæl,,
rationality,ˌræʃəˈnælɪti,,
reactor,rˈˈiːˈæktɜːr,,
realism,ˈriːəlɪzm,,
realm,ˈrɛlm,,
realm,ˈrɛlm,,
realtor,"ˈriːəltɜːr, ˈriːltɜːr",,
rebate,ˈriːˌbeɪt,,
rebound,rˈˈiːˈbaʊnd,,
rebound,rˈˈiːˈbaʊnd,,
receivable,rˈˈɪˈsiːvəbəl,,
receiver,"rˈˈəˈsiːvɜːr, rɪˈsiːvɜːr, riːˈsiːvɜːr",,
receiver,"rˈˈəˈsiːvɜːr, rɪˈsiːvɜːr, riːˈsiːvɜːr",,
receiver,"rˈˈəˈsiːvɜːr, rɪˈsiːvɜːr, riːˈsiːvɜːr",,
receptor,rˈˈiːˈsɛptɜːr,,
recipient,"rˈˈəˈsɪpiːənt, rɪˈsɪpiːənt",,
reconciliation,ˌrɛkənsɪliːˈeɪʃən,,
reconstruction,ˌriːkənstrʌkʃən,,
recruiter,rˈˈɪˈkruːtɜːr,,
recruitment,"rˈˈəˈkruːtmənt, rɪˈkruːtmənt, riːˈkruːtmənt",,
redemption,"rˈˈɪˈdɛmpʃən, rɪˈdɛmʃən",,
redemption,"rˈˈɪˈdɛmpʃən, rɪˈdɛmʃən",,
redesign,ˌriːdɪˈzaɪn,,
redundancy,rˈˈɪˈdʌndənsi,,
redundancy,rˈˈɪˈdʌndənsi,,
referendum,ˌrɛfɜːrˈɛndəm,,
referral,rˈˈɪˈfɜːrːəl,,
reformer,rˈˈɪˈfɔrmɜːr,,
reformist,rˈˈɪˈfɔrmɪst,,
refreshment,rˈˈəˈfrɛʃmənt,,
refreshment,rˈˈəˈfrɛʃmənt,,
regression,rˈˈəˈgrɛʃən,,
regulator,ˈrɛgjəˌleɪtɜːr,,
rehabilitation,"ˌriːhəˌbɪləˈteɪʃən, ˌriːəˌbɪləˈteɪʃən",,
rein,ˈreɪn,,
rein,ˈreɪn,,
reinvestment,"ˌriːɪnvɛstmənt, ˌriːɪnvɛsmənt",,
relevance,ˈrɛləvəns,,
reliability,rˈˈiːˌlaɪəˈbɪləti,,
reliance,"rˈˈɪˈlaɪəns, riːˈlaɪəns",,
reluctance,"rˈˈɪˈlʌktəns, riːˈlʌktəns",,
removal,rˈˈɪˈmuːvəl,,
renewal,rˈˈɪˈnuːəl,,
renovation,ˌrɛnəˈveɪʃən,,
reorganization,ˌriːɔrgənəˈzeɪʃən,,
repayment,rˈˈiːˈpeɪmənt,,
replication,ˌrɛplɪˈkeɪʃən,,
representation,ˌrɛprəzɛnteɪʃən,,
representation,ˌrɛprəzɛnteɪʃən,,
reproduction,ˌriːprəˈdʌkʃən,,
reproduction,ˌriːprəˈdʌkʃən,,
repurchase,rˈˈiːˈpɜːrːtʃəs,,
resale,ˈriːˌseɪl,,
reservoir,"ˈrɛzəvwɑːr, ˈrɛzɜːrvwɑːr",,
reservoir,"ˈrɛzəvwɑːr, ˈrɛzɜːrvwɑːr",,
residue,ˈrɛzəˌduː,,
respondent,rˈˈɪˈspɑːndənt,,
restraint,"rˈˈɪˈstreɪnt, riːˈstreɪnt",,
resume,"rˈˈɪˈzuːm, riːˈzuːm, ˈrɛzəˌmeɪ",,
retention,rˈˈiːˈtɛnʃən,,
revaluation,rˈˈiːˈvæljuːˈeɪʃən,,
reversal,"rˈˈɪˈvɜːrːsəl, riːˈvɜːrːsəl",,
reviewer,rˈˈiːvjuːɜːr,,
rhetoric,ˈrɛtɜːrɪk,,
rig,ˈrɪg,,
rig,ˈrɪg,,
riot,ˈraɪət,,
rotation,rˈˈoʊˈteɪʃən,,
sack,ˈsæk,,
sack,ˈsæk,,
sacrifice,ˈsækrəˌfaɪs,,
salespeople,ˈseɪlzpiːpəl,,
salvage,"ˈsælvədʒ, ˈsælvɪdʒ",,
sanction,ˈsæŋkʃən,,
sanction,ˈsæŋkʃən,,
saver,ˈseɪvɜːr,,
scenario,sˈˈɪˈnɛriːoʊ,,
scorecard,ˈskɔrkɑːrd,,
scrap,ˈskræp,,
scripture,ˈskrɪptʃɜːr,,
scroll,ˈskroʊl,,
scroll,ˈskroʊl,,
scrutiny,ˈskruːtəni,,
sediment,ˈsɛdəmənt,,
seeker,ˈsiːkɜːr,,
segmentation,ˌsɛgmənteɪʃən,,
sender,ˈsɛndɜːr,,
sensitivity,ˌsɛnsɪˈtɪvɪti,,
sensor,ˈsɛnsɜːr,,
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",,
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",,
separatist,ˈsɛpɜːrətɪst,,
serial,ˈsɪˌriːəl,,
setup,ˈsɛˌtəp,,
sexuality,ˌsɛkʃuːˈæləti,,
shareholder,ˈʃɛrˌhoʊldɜːr,,
shipment,ˈʃɪpmənt,,
shortfall,ˈʃɔrtfɔl,,
showroom,"ˈʃoʊˌrʊm, ˈʃoʊˌruːm",,
shuttle,ˈʃʌtəl,,
simplicity,"sˈˈɪmplɪsəti, sɪmplɪsɪti",,
simulation,ˌsɪmjəˈleɪʃən,,
sin,ˈsɪn,,
sender,ˈsɛndɜːr,,
sensitivity,ˌsɛnsɪˈtɪvɪti,,
sensor,ˈsɛnsɜːr,,
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",,
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",,
separatist,ˈsɛpɜːrətɪst,,
serial,ˈsɪˌriːəl,,
setup,ˈsɛˌtəp,,
sexuality,ˌsɛkʃuːˈæləti,,
shareholder,ˈʃɛrˌhoʊldɜːr,,
shipment,ˈʃɪpmənt,,
shortfall,ˈʃɔrtfɔl,,
showroom,"ˈʃoʊˌrʊm, ˈʃoʊˌruːm",,
shuttle,ˈʃʌtəl,,
simplicity,"sˈˈɪmplɪsəti, sɪmplɪsɪti",,
simulation,ˌsɪmjəˈleɪʃən,,
sin,ˈsɪn,,
skeptic,ˈskɛptɪk,,
sketch,ˈskɛtʃ,,
slab,ˈslæb,,
slack,ˈslæk,,
slack,ˈslæk,,
slowdown,ˈsloʊˌdaʊn,,
slump,ˈslʌmp,,
snap,ˈsnæp,,
snap,ˈsnæp,,
socialist,ˈsoʊʃəlɪst,,
sodium,ˈsoʊdiːəm,,
solid,ˈsɑːləd,,
sovereign,ˈsɑːvrən,,
sovereignty,ˈsɑːvrənti,,
span,ˈspæn,,
specialization,ˌspɛʃələˈzeɪʃən,,
specification,ˌspɛsɪfɪˈkeɪʃən,,
specimen,ˈspɛsəmən,,
spectrum,ˈspɛktrəm,,
spectrum,ˈspɛktrəm,,
speculation,ˌspɛkjəˈleɪʃən,,
speculation,ˌspɛkjəˈleɪʃən,,
speculator,ˈspɛkjəˌleɪtɜːr,,
sperm,ˈspɜːrːm,,
spill,ˈspɪl,,
splice,ˈsplaɪs,,
spokesperson,ˈspoʊkspɜːrsən,,
sponsorship,ˈspɑːnsɜːrʃɪp,,
spouse,ˈspaʊs,,
squeeze,ˈskwiːz,,
stakeholder,ˈsteɪkˌhoʊldɜːr,,
stance,ˈstæns,,
stationery,ˈsteɪʃəˌnɛri,,
statistic,stˈˈəˈtɪstɪk,,
statute,ˈstætʃuːt,,
stem,ˈstɛm,,
stem,ˈstɛm,,
sterling,ˈstɜːrːlɪŋ,,
stimulus,ˈstɪmjələs,,
stockholder,ˈstɑːkˌhoʊldɜːr,,
stockmarket,ˈstɑːkmɑːrkɪt,,
submission,sˈˈəbmɪʃən,,
submission,sˈˈəbmɪʃən,,
subordinate,"sˈˈəˈbɔrdəˌneɪt, səˈbɔrdənət",,
subscriber,sˈˈəbskraɪbɜːr,,
subscription,sˈˈəbskrɪpʃən,,
subsection,ˈsʌbsɛkʃən,,
subset,ˈsʌbsɛt,,
subsidiary,sˈˈəbsɪdiːˌɛri,,
subsidy,ˈsʌbsɪdi,,
substitution,ˌsəbstɪˈtuːʃən,,
substrate,ˈsʌbstreɪt,,
succession,sˈˈəksɛʃən,,
succession,sˈˈəksɛʃən,,
successor,sˈˈəksɛsɜːr,,
suite,ˈswiːt,,
suite,ˈswiːt,,
superior,sˈˈuːˈpɪriːɜːr,,
surrender,sˈˈɜːrˈɛndɜːr,,
sustainability,sˈˈəˌsteɪnəˈbɪlɪti,,
swear,ˈswɛr,,
syllabus,ˈsɪləbəs,,
syndicate,"ˈsɪndɪkət, ˈsɪndəˌkeɪt",,
synergy,ˈsɪnɜːrdʒi,,
syntax,ˈsɪntæks,,
synthesis,ˈsɪnθəsəs,,
tactic,ˈtæktɪk,,
tailor,ˈteɪlɜːr,,
takeover,ˈteɪˌkoʊvɜːr,,
taker,ˈteɪkɜːr,,
tangible,ˈtændʒəbəl,,
tariff,ˈtɛrəf,,
taxation,tˈˈækseɪʃən,,
taxpayer,ˈtækspeɪɜːr,,
tech,ˈtɛk,,
technician,tˈˈɛknɪʃən,,
telecom,ˈtɛləkɑːm,,
telecommunication,ˌtɛləkəˌmjuːnɪˈkeɪʃən,,
template,"ˈtɛmplət, ˈtɛmpleɪt",,
tenant,ˈtɛnənt,,
tenure,ˈtɛnjɜːr,,
tenure,ˈtɛnjɜːr,,
termination,tˈˈɜːrməˈneɪʃən,,
terminology,ˌtɜːrːmɪˈnɑːlədʒi,,
textile,ˈtɛkstaɪl,,
theorem,ˈθɪrəm,,
threshold,ˈθrɛˌʃoʊld,,
threshold,ˈθrɛˌʃoʊld,,
tier,ˈtiːr,,
timber,ˈtɪmbɜːr,,
tolerance,ˈtɑːlɜːrəns,,
tort,ˈtɔrt,,
torture,ˈtɔrtʃɜːr,,
tract,ˈtrækt,,
tract,ˈtrækt,,
trademark,ˈtreɪdmɑːrk,,
trajectory,trˈˈəˈdʒɛktɜːri,,
tranche,ˈtræntʃ,,
transaction,trˈˈænzækʃən,,
transcription,ˌtrænskrɪpʃən,,
transcription,ˌtrænskrɪpʃən,,
transit,ˈtrænzɪt,,
transparency,trˈˈænspɛrənsi,,
transplant,trˈˈænsplænt,,
trauma,ˈtrɔmə,,
treasury,ˈtrɛʒɜːri,,
tribunal,trˈˈəˈbjuːnəl,,
triple,ˈtrɪpəl,,
trustee,ˌtrəˈstiː,,
tumble,ˈtʌmbəl,,
turmoil,ˈtɜːrːˌmɔɪl,,
turnover,ˈtɜːrːˌnoʊvɜːr,,
turnover,ˈtɜːrːˌnoʊvɜːr,,
underground,ˈʌndɜːrgraʊnd,,
underwriter,ˈʌndɜːrraɪtɜːr,,
unity,"ˈjuːnəti, ˈjuːnɪti",,
unknown,ˈənnoʊn,,
uranium,jˈˈɜːrˈeɪniːəm,,
urine,"ˈjɜːrːən, ˈjʊrən",,
utilization,ˌjuːtələˈzeɪʃən,,
utterance,ˈʌtɜːrəns,,
vacuum,ˈvækjuːm,,
vacuum,ˈvækjuːm,,
validity,vˈˈəˈlɪdɪti,,
valuation,vˈˈæljuːˈeɪʃən,,
valve,ˈvælv,,
variability,vˈˈɛriːəˈbɪlɪti,,
variance,ˈvɛriːəns,,
variance,ˈvɛriːəns,,
variant,ˈvɛriːənt,,
vector,ˈvɛktɜːr,,
vegetation,ˌvɛdʒəˈteɪʃən,,
velocity,vˈˈəˈlɑːsəti,,
vendor,ˈvɛndɜːr,,
verdict,ˈvɜːrːdɪkt,,
veto,ˈviːˌtoʊ,,
vice,ˈvaɪs,,
violation,vˈˈaɪəˈleɪʃən,,
void,ˈvɔɪd,,
volatility,ˌvɑːləˈtɪləti,,
volition,vˈˈoʊˈlɪʃən,,
voucher,ˈvaʊtʃɜːr,,
warehouse,ˈwɛrˌhaʊs,,
warrant,ˈwɔrənt,,
watershed,ˈwɔtɜːrʃɛd,,
watershed,ˈwɔtɜːrʃɛd,,
wavelength,ˈweɪvlɛŋθ,,
when,"ˈwɛn, ˈhwɛn, ˈwɪn, ˈhwɪn",,
where,"ˈwɛr, ˈhwɛr",,
wholesale,ˈhoʊlseɪl,,
wholesaler,ˈhoʊlseɪlɜːr,,
wireless,ˈwaɪrlɪs,,
woe,ˈwoʊ,,
workforce,ˈwɜːrːkfɔrs,,
worksheet,ˈwɜːrːkʃiːt,,
worth,ˈwɜːrːθ,,
yeast,ˈjiːst,,
yen,ˈjɛn,,
yuan,jˈˈuːˈɑːn,,
allegedly,ˈəˈlɛdʒədli,,
anytime,ˈɛniːˌtaɪm,,
arguably,ˈɑːrgjuːəbli,,
beyond,"bˈˈɪˈɑːnd, ˌbiːˈɔnd, bɪˈɔnd",,
bodily,ˈbɑːdəli,,
cheaply,ˈtʃiːpli,,
close,"ˈkloʊs, ˈkloʊz",,
collectively,kˈˈəˈlɛktɪvli,,
consistently,kˈˈənsɪstəntli,,
downward,ˈdaʊnwɜːrd,,
duly,ˈduːli,,
economically,"ˌɛkəˈnɑːmɪkli, ˌiːkəˈnɑːmɪkli",,
economically,"ˌɛkəˈnɑːmɪkli, ˌiːkəˈnɑːmɪkli",,
efficiently,ˈɪˈfɪʃəntli,,
enormously,"ˈɪˈnɔrməsli, iːˈnɔrməsli",,
explicitly,ˈɪksplɪsətli,,
faithfully,ˈfeɪθfəli,,
friendly,ˈfrɛndli,,
fundamentally,"ˌfəndəˈmɛntəli, ˌfəndəˈmɛnəli",,
halfway,ˈhæfweɪ,,
hence,ˈhɛns,,
historically,"hˈˈɪˈstɔrɪkəli, hɪˈstɔrɪkli",,
hitherto,ˈhɪˌðɜːrːˈtuː,,
hourly,ˈaʊrli,,
individually,"ˌɪndɪˈvɪdʒuːəli, ˌɪndɪˈvɪdʒəli",,
inevitably,ˌɪˈnɛvətəbli,,
interestingly,ˈɪntəˌrɛstɪŋli,,
internally,ˌɪntɜːrːnəli,,
jointly,ˈdʒɔɪntli,,
materially,mˈˈəˈtɪriːəli,,
meantime,ˈmiːntaɪm,,
monopoly,mˈˈəˈnɑːpəli,,
mutually,ˈmjuːtʃuːəli,,
namely,ˈneɪmli,,
notably,ˈnoʊtəbli,,
offshore,ˈɔfʃɔr,,
offshore,ˈɔfʃɔr,,
onwards,ˈɑːnwɜːrdz,,
outright,ˈaʊˈtraɪt,,
partially,"ˈpɑːrʃəli, ˈpɑːrʃli",,
periodically,"ˌpiːriːˈɑːdɪkəli, ˌpiːriːˈɑːdɪkli",,
plainly,ˈpleɪnli,,
poorly,ˈpuːrli,,
predominantly,ˌprɪˈdɑːmənəntliː,,
purely,ˈpjʊrli,,
quarterly,ˈkwɔrtɜːrli,,
quasi,ˈkwɑːsi,,
randomly,ˈrændəmli,,
reportedly,"rˈˈɪˈpɔrtədli, riːˈpɔrtədli",,
respectively,rˈˈɪˈspɛktɪvli,,
routinely,rˈˈuːˈtiːnli,,
seemingly,ˈsiːmɪŋli,,
silly,ˈsɪli,,
sincerely,sˈˈɪnsɪrli,,
solely,ˈsoʊəli,,
statistically,"stˈˈəˈtɪstɪkəli, stəˈtɪstɪkli",,
subsequently,ˈsʌbsəkwəntli,,
substantially,sˈˈəbstænʃəli,,
swiftly,ˈswɪftli,,
thereby,ˈðɛrbaɪ,,
toward,"tˈˈəˈwɔrd, ˈtɔrd",,
unlikely,ˈənlaɪkli,,
upward,ˈʌpwɜːrd,,
what,"ˈwʌt, ˈhwʌt",,
whereby,"wˈˈɛrbaɪ, hwɛrbaɪ",,
wherever,"wˈˈɛˈrɛvɜːr, hwɛˈrɛvɜːr",,
wholesale,ˈhoʊlseɪl,,
wholly,ˈhoʊli,,
within,"wˈˈɪˈðɪn, wɪˈθɪn",,
yearly,ˈjɪrli,,
abuse,"ˈəˈbjuːs, əˈbjuːz",,
abuse,"ˈəˈbjuːs, əˈbjuːz",,
accelerate,ˈæksɛlɜːrˌeɪt,,
accommodate,ˈəˈkɑːməˌdeɪt,,
accommodate,ˈəˈkɑːməˌdeɪt,,
accrue,ˈəˈkruː,,
activate,ˈæktəˌveɪt,,
adhere,ˈədˈhɪr,,
administer,ˈədmɪnɪstɜːr,,
administer,ˈədmɪnɪstɜːr,,
advocate,"ˈædvəkət, ˈædvəˌkeɪt",,
affiliate,"ˈəˈfɪliːˌeɪt, əˈfɪliːət",,
affirm,ˈəˈfɜːrːm,,
align,ˈəˈlaɪn,,
allege,ˈəˈlɛdʒ,,
allocate,ˈæləˌkeɪt,,
amend,ˈəˈmɛnd,,
amortize,ˈæmɜːrtaɪz,,
anger,ˈæŋgɜːr,,
annualize,ˈænjuːwəˌlaɪz,,
archive,ˈɑːrkaɪv,,
assault,ˈəˈsɔlt,,
auction,"ˈɑːkʃən, ˈɔkʃən",,
audit,ˈɔdɪt,,
automate,ˈɔtəˌmeɪt,,
bail,ˈbeɪl,,
be,"ˈbiː, bi",,
be,"ˈbiː, bi",,
beef,ˈbiːf,,
benchmark,ˈbɛntʃmɑːrk,,
bolster,ˈboʊlstɜːr,,
bond,ˈbɑːnd,,
boom,ˈbuːm,,
bound,ˈbaʊnd,,
boycott,ˈbɔɪˌkɑːt,,
brave,ˈbreɪv,,
breach,ˈbriːtʃ,,
bribe,ˈbraɪb,,
buffer,ˈbʌfɜːr,,
bug,ˈbʌg,,
campaign,kˈˈæmpeɪn,,
capitalize,ˈkæpətəˌlaɪz,,
capitalize,ˈkæpətəˌlaɪz,,
cater,ˈkeɪtɜːr,,
caution,"ˈkɑːʃən, ˈkɔʃən",,
censor,ˈsɛnsɜːr,,
centralize,ˈsɛntrəˌlaɪz,,
charter,ˈtʃɑːrtɜːr,,
circulate,ˈsɜːrːkjəˌleɪt,,
cite,ˈsaɪt,,
cite,ˈsaɪt,,
clash,ˈklæʃ,,
cluster,ˈklʌstɜːr,,
combat,"ˈkɑːmbæt, kəmbæt",,
command,kˈˈəˈmænd,,
command,kˈˈəˈmænd,,
commence,kˈˈəˈmɛns,,
compel,kˈˈəmpɛl,,
comply,kˈˈəmplaɪ,,
comprise,kˈˈəmpraɪz,,
computerize,kˈˈəmpjuːtɜːrˌaɪz,,
confer,kˈˈənfɜːrː,,
confer,kˈˈənfɜːrː,,
conflict,"ˈkɑːnflɪkt, kənflɪkt",,
conform,kˈˈənfɔrm,,
confound,"kˈˈɑːnfaʊnd, ˈkɑːnfaʊnd, kənfaʊnd",,
conglomerate,kˈˈənglɑːmɜːrət,,
consent,kˈˈənsɛnt,,
conserve,kˈˈənsɜːrːv,,
consolidate,kˈˈənsɑːlɪˌdeɪt,,
consolidate,kˈˈənsɑːlɪˌdeɪt,,
constrain,kˈˈənstreɪn,,
contemplate,ˈkɑːntəmpleɪt,,
contend,kˈˈəntɛnd,,
contend,kˈˈəntɛnd,,
contrast,"ˈkɑːntræst, kəntræst",,
converge,kˈˈənvɜːrːdʒ,,
converge,kˈˈənvɜːrːdʒ,,
convict,"ˈkɑːnvɪkt, kənvɪkt",,
coordinate,"kˈˈoʊˈɔrdənət, koʊˈɔrdəˌneɪt",,
correlate,"ˈkɔrəˌleɪt, ˈkɔrələt",,
corrupt,kˈˈɜːrˈʌpt,,
counsel,ˈkaʊnsəl,,
craft,ˈkræft,,
crunch,ˈkrʌntʃ,,
crunch,ˈkrʌntʃ,,
crush,ˈkrʌʃ,,
curb,ˈkɜːrːb,,
customize,ˈkʌstəˌmaɪz,,
damn,ˈdæm,,
decentralize,dˈˈɪˈsɛntrəˌlaɪz,,
decree,dˈˈɪˈkriː,,
deduct,dˈˈɪˈdʌkt,,
default,dˈˈɪˈfɔlt,,
default,dˈˈɪˈfɔlt,,
defer,dˈˈɪˈfɜːrː,,
defer,dˈˈɪˈfɜːrː,,
